,Selected,FeatLabel,FeatIndex,"Description"
296,1,EVIL_DOMAIN_POWER,315,"Ability to turn outsiders as if they were undead. Gain following spells (and level needed): Negative Energy Ray (1), Negative Energy Burst (4), Enervation (5)."
295,1,EARTH_DOMAIN_POWER,314,"Ability to turn elementals as if they were undead. Ability to cast following spells (and level needed): Stoneskin (4), Energy Buffer (5)."
294,1,DESTRUCTION_DOMAIN_POWER,313,"Ability to damage construct-type creatures using undead turn ability. Cast the following spells (and level needed): Stinking Cloud (3), Acid Fog (6)."
293,1,ANIMAL_DOMAIN_POWER,312,"Ability to summon more powerful allies. Summon Creature I through VIII spells summon creature of 1 level higher Summon spell. (i.e. Casting Summon Creature II creates a level III creature.) Cast the following spells (and at what level): Cat'e Grace (2), True Seeing (3), Polymorph Self (5)."
292,1,AIR_DOMAIN_POWER,311,"Ability to turn elementals as if they were undead. Access to the following spells (and level): Call Lightning (level 3), Chain Lightning (level 6)."
291,,DEATH_DOMAIN_POWER,310,"Gives ability to summon a shadow of similar level to person with feat. Also the following spells (and level attained) are received: Phantasmal Killer (4), Enervation (5)."
290,,LUCK_DOMAIN_POWER,309,"UNKNOWN"
289,,PROTECTION_DOMAIN_POWER,308,"Ability to cast modified type of Sanctuary spell. Spell DC set at 10 + charisma bonus + clerical level. Duration is 1 round per caster level + charisma bonus. Ability to cast following spells (and level needed): Minor Globe of Invulnerability (4), Energy Buffer (5)."
288,,STRENGTH_DOMAIN_POWER,307,"Ability to activate ""Divine Strength"" giving the PC a bonus to strength of 2 + 1 for every 3 class levels. It has a duration of 5 + charisma bonus. Ability to cast following spells (and level needed): Divine Power (3), Stoneskin (5)."
287,,WAR_DOMAIN_POWER,306,"Ability to activate ""Battle Master"" which gives a bonus to: Constitution, Dexterity, Attack Rolls, and Damage. This bonus is 1 + 1 for every 5 class levels. Damage Reduction of the same amount is also granted. The duration for this effect is 5 round + the charisma bonus. Ability to cast the following spells (and level needed): Cat's Grace (2), Aura of Vitality (7)."
286,,WILD_SHAPE,305,"The druid gains the ability to shape shift into various animal forms. Gained: Druid - 5th level. Use: Selected. 1/day at 5th level, 2/day at 6th level, 2/day at 7th level, 4/day at 10th level, 5/day at 14th level, and at 18th level, Wild Shape may be used 6 times a day. This ability last one hour per level. Bonuses: The druid may choose from several different animal forms (and these forms improve as the druid gains levels.) NWN Manual - pg. 60."
285,,ELEMENTAL_SHAPE,304,"The druid gains the ability to shape shift into various elemental forms. Gained: Druid - 16th level. Use: Selected. 1/day at 16th level, 2/day at 17th level, 3/day at 19th level. This ability last one hour per level. Bonuses: Huge elementals at 16th level and elder elementals at 20th level. NWN Manual - pg. 60."
284,1,SUMMON_FAMILIAR,303,"Gained: Sorcerer/Wizard - 1st level. Use: Selected. Once per day. Bonuses: Able to summon a small creature to assist in combat or scouting. If the familiar dies, the caster loses 1d6 hit points, but the familiar will be available to summon again the next day. NWN Manual - pg. 69."
283,,REMOVE_DISEASE,302,"Her access to the divine allows the paladin to remove disease from herself or her companions. Gained: Paladin - 3rd level. Use: Selected. Once per day. Bonuses: Remove disease, as the spell. NWN Manual - pg. 65."
282,,SMITE_EVIL,301,"Gathering the might of his patron deity, the paladin can unleash a holy attack that devastates evil enemies. Gained: Paladin - 2nd level. Use: Selected. Once per day. Bonuses: The paladin applies her Charisma bonus (if positive) to her next melee attack roll, and adds a damage bonus equal to her paladin level. If the target of this attack is not evil, Smite Evil has no effect and is wasted. NWN Manual - pg. 65."
281,1,AURA_OF_COURAGE,300,"The paladin is immune to all fear spells and effects. Gained: Paladin - 2nd level. Use: Automatic. Bonuses: Immune to fear. NWN Manual - pg. 65."
280,,LAY_ON_HANDS,299,"The holy might of the paladin can be used to heal wounds. Gained: Paladin - 1st level. Use: Selected. Once per day. Bonuses: If the paladin has a positive Charisma modifier, then she can cure a number of hit points equal to her Charisma modifier * paladin level. NWN Manual - pg. 64."
279,,EMPTY_BODY,297,"Mastering their ki can allow the monk to fade from sight. Gained: Monk - 18th level. Use: Selected. Once per day. Bonuses: The monk gains 50% concealment. NWN Manual - pg. 63."
278,,QUIVERING_PALM,296,"Harnessing his ki, the monk is able to deliver quick death with an unarmed strike. Gained: Monk - 15th level. Use: Selected. Once per day. Bonuses: If the attack succeeds and does damage, the target must make a Fortitude save (DC 10 + 1/2 the monk's level + the monk's Wisdom modifier). Failure results in the target's immediate death. NWN Manual - pg. 63."
277,1,TURN_UNDEAD,294,"With this ability, the character can cause undead to flee. Gained: Cleric - 1st level, Paladin - 3rd level. Use: Selected. Can be used three times per day, plus the character's Charisma modifier. Bonuses: The character's level and Charisma are used to determine how many HD of undead are turned. If the PC has twice as many levels as the undead have HD, the undead are instantly destroyed. NWN Manual - pg. 59."
276,,BARBARIAN_RAGE,293,"Can catapult into a merderous fury becoming a more formidable foe. Use: Selected. 1st level - 1/day, 4th level - 2/day, 8th level - 3/day, 12th level - 4/day. Gives the following bonuses: +4 to strength, +4 to constitution, +2 morale bonus to Will saving throws. Penalty: -2 to AC. Note: Duration is 3 rounds + adjusted constitution bonus. Refer to NWN Manual - pg. 56 for more info."
275,,IMPROVED_CRITICAL_CREATURE,292,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
274,1,WEAPON_FOCUS_CREATURE,291,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
273,1,WEAPON_SPECIALIZATION_CREATURE,290,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
272,,WEAPON_PROFICIENCY_CREATURE,289,"Prerequisite: None. Grants proficiency in the creature weapon. Use: Automatic."
271,,FAVORED_ENEMY_VERMIN,286,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
270,,FAVORED_ENEMY_UNDEAD,285,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
269,,FAVORED_ENEMY_SHAPECHANGER,284,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
268,,FAVORED_ENEMY_OUTSIDER,281,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
267,,FAVORED_ENEMY_MAGICAL_BEAST,280,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
266,,FAVORED_ENEMY_GIANT,279,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
265,,FAVORED_ENEMY_FEY,278,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
264,,FAVORED_ENEMY_ELEMENTAL,277,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
263,,FAVORED_ENEMY_REPTILIAN,276,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
262,,FAVORED_ENEMY_ORC,275,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
261,,FAVORED_ENEMY_MONSTROUS,274,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
260,,FAVORED_ENEMY_GOBLINOID,273,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
259,,FAVORED_ENEMY_DRAGON,272,"Rangers study their enemies and develop a keen understanding of the weakness of various creatures. Gained: Ranger - 1st level and ever 5 levels thereafter. Use: Automatic. Bonuses: Rangers gain a +1 bonus to Listen, Spot, and Taunt checks against their favorite enemy, as well as a +1 bonus to any physical damage applied to the enemy. Refer to NWN Manual - pg. 66 for additional information."
