,ItemCode,Item
2521,nw_creitemhdr,RED_HALF_DRAGON_PROPERTIES
2522,x2_it_lightgem04,RED_LIGHT_GEM
2523,m3q2f22powder2,RED_POWDER
2524,q4b_comp2,RED_POWDER_1
2525,q2brodred,RED_ROD
2526,nw_it_crewpsp009,RED_SLAAD_CLAW
2527,nw_wdbmax004,RED_TIGER_DOUBLE_AXE
2528,x2_it_spdvscr702,REGENERATE_HORDES_OF_THE_UNDERDARK
2529,x2_p_reaper,RELIC_OF_THE_REAPER
2530,x2_p_portal,RELIC_OF_THE_REAPER_HORDES_OF_THE_UNDERDARK
2531,x2_p_reaper,RELIC_OF_THE_REAPER_HORDES_OF_THE_UNDERDARK_1
2532,nw_it_book020,RELIGIONS_OF_THE_SWORD_COAST
2533,m2q2gjrnrelmar,RELMAR_JOURNAL
2534,nw_it_spdvscr301,REMOVE_BLINDNESS_DEAFNESS
2535,nw_it_sparscr402,REMOVE_CURSE
2536,nw_it_spdvscr302,REMOVE_DISEASE
2537,x2_it_spdvscr107,REMOVE_FEAR_HORDES_OF_THE_UNDERDARK
2538,x2_it_spdvscr205,REMOVE_PARALYSIS_HORDES_OF_THE_UNDERDARK
2539,x2_sic_renewal,RENEWAL_HORDES_OF_THE_UNDERDARK
2540,nw_it_sparscr001,RESISTANCE
2541,nw_it_sparscr201,RESIST_ELEMENTS
2542,nw_it_spdvscr401,RESTORATION
2543,nw_it_spdvscr702,RESURRECTION
2544,nw_it_book018,RETURN_OF_THE_BEAST
2545,m2q2arring,REVAT_RING
2546,nw_it_creitem149,REVENANT_CHAINMAIL_PLUS1
2547,nw_creitemrev,REVENANT_PROPERTIES
2548,nw_waxmgr005,RE_REDEMPTION
2549,matron_grtaxe,RE_REDEMPTION_1
2550,nw_wthmax006,RIFTHOME_AXE
2551,nw_wblmhw005,RIFT_HAMMER
2552,nw_c3_wblmhw005,RIFT_HAMMER_HORDES_OF_THE_UNDERDARK
2553,x0_it_mring001,RING_OF_ANIMAL_FRIENDSHIP_SHADOWS_OF_UNDRENTIDE
2554,nw_it_mring006,RING_OF_CLEAR_THOUGHT_PLUS1
2555,nw_it_mring014,RING_OF_CLEAR_THOUGHT_PLUS2
2556,nw_it_mring015,RING_OF_CLEAR_THOUGHT_PLUS3
2557,nw_it_mring016,RING_OF_CLEAR_THOUGHT_PLUS4
2558,nw_it_mring017,RING_OF_CLEAR_THOUGHT_PLUS5
2559,x2_it_mring020,RING_OF_CLEAR_THOUGHT_PLUS6_HORDES_OF_THE_UNDERDARK
2560,x2_it_mring021,RING_OF_CLEAR_THOUGHT_PLUS7_HORDES_OF_THE_UNDERDARK
2561,x2_it_mring022,RING_OF_CLEAR_THOUGHT_PLUS8_HORDES_OF_THE_UNDERDARK
2562,x2_it_mring023,RING_OF_CLEAR_THOUGHT_PLUS9_HORDES_OF_THE_UNDERDARK
2563,nw_it_mring010,RING_OF_CRIMSON
2564,q7_meph_props,RING_OF_CRIMSON_1
2565,nw_it_mring009,RING_OF_CYAN
2566,x0_it_mring010,RING_OF_DISEASE_IMMUNITY_SHADOWS_OF_UNDRENTIDE
2567,x2_it_mring007,RING_OF_ELEMENTAL_ACID_IMMUNITY_HORDES_OF_THE_UNDERDARK
2568,x2_it_mring008,RING_OF_ELEMENTAL_COLD_IMMUNITY_HORDES_OF_THE_UNDERDARK
2569,x2_it_mring010,RING_OF_ELEMENTAL_FIRE_IMMUNITY_HORDES_OF_THE_UNDERDARK
2570,x2_it_mring009,RING_OF_ELEMENTAL_LIGHTNING_IMMUNITY_HOTU
2571,nw_it_mring002,RING_OF_ELEMENTAL_RESISTANCE
2572,x2_it_mring011,RING_OF_ELEMENTAL_SONIC_IMMUNITY_HORDES_OF_THE_UNDERDARK
2573,x0_it_mring005,RING_OF_FORCE_SHIELD_SHADOWS_OF_UNDRENTIDE
2574,nw_it_mring024,RING_OF_FORTITUDE_PLUS1
2575,x2_it_mring029,RING_OF_FORTITUDE_PLUS10_HORDES_OF_THE_UNDERDARK
2576,nw_it_mring025,RING_OF_FORTITUDE_PLUS2
2577,nw_it_mring026,RING_OF_FORTITUDE_PLUS3
2578,nw_it_mring027,RING_OF_FORTITUDE_PLUS4
2579,nw_it_mring028,RING_OF_FORTITUDE_PLUS5
2580,x2_it_mring025,RING_OF_FORTITUDE_PLUS6_HORDES_OF_THE_UNDERDARK
2581,x2_it_mring026,RING_OF_FORTITUDE_PLUS7_HORDES_OF_THE_UNDERDARK
2582,x2_it_mring027,RING_OF_FORTITUDE_PLUS8_HORDES_OF_THE_UNDERDARK
2583,x2_it_mring028,RING_OF_FORTITUDE_PLUS9_HORDES_OF_THE_UNDERDARK
2584,x0_it_mring006,RING_OF_FREEDOM_OF_MOVEMENT_SHADOWS_OF_UNDRENTIDE
2585,x0_it_mring002,RING_OF_HIDING_SHADOWS_OF_UNDRENTIDE
2586,nw_it_mring007,RING_OF_HOLINESS
2587,x0_it_mring004,RING_OF_IMPROVED_EVASION_SHADOWS_OF_UNDRENTIDE
2588,nw_it_mring012,RING_OF_INSIGHT
2589,nw_it_mring003,RING_OF_INVISIBILITY
2590,nw_it_mring011,RING_OF_JADE
2591,nw_it_mring005,RING_OF_MAGIC_DEFENCES
2592,x2_it_mring001,RING_OF_MAJOR_ACID_RESISTANCE_HORDES_OF_THE_UNDERDARK
2593,x2_it_mring002,RING_OF_MAJOR_COLD_RESISTANCE_HORDES_OF_THE_UNDERDARK
2594,x2_it_mring003,RING_OF_MAJOR_ELECTRICAL_RESISTANCE_HOTU
2595,x2_it_mring004,RING_OF_MAJOR_FIRE_RESISTANCE_HORDES_OF_THE_UNDERDARK
2596,x2_it_mring005,RING_OF_MAJOR_SONIC_RESISTANCE_HORDES_OF_THE_UNDERDARK
2597,m3q3melfring,RING_OF_MELF
2598,x0_it_mring011,RING_OF_MIGHT_SHADOWS_OF_UNDRENTIDE
2599,x0_it_mring012,RING_OF_NINE_LIVES_SHADOWS_OF_UNDRENTIDE
2600,nw_it_mring030,RING_OF_POWER
2601,nw_it_mring001,RING_OF_PROTECTION_PLUS1
2602,x2_it_mring016,RING_OF_PROTECTION_PLUS10_HORDES_OF_THE_UNDERDARK
2603,nw_it_mring008,RING_OF_PROTECTION_PLUS2
2604,nw_it_mring018,RING_OF_PROTECTION_PLUS3
2605,nw_it_mring019,RING_OF_PROTECTION_PLUS4
2606,nw_it_mring020,RING_OF_PROTECTION_PLUS5
2607,x2_it_mring012,RING_OF_PROTECTION_PLUS6_HORDES_OF_THE_UNDERDARK
2608,x2_it_mring013,RING_OF_PROTECTION_PLUS7_HORDES_OF_THE_UNDERDARK
2609,x2_it_mring014,RING_OF_PROTECTION_PLUS8_HORDES_OF_THE_UNDERDARK
2610,x2_it_mring015,RING_OF_PROTECTION_PLUS9_HORDES_OF_THE_UNDERDARK
2611,nw_it_mring004,RING_OF_REGENERATION
2612,nw_it_mring031,RING_OF_RESISTANCE_PLUS1
2613,nw_it_mring032,RING_OF_RESISTANCE_PLUS2
2614,nw_it_mring033,RING_OF_RESISTANCE_PLUS3
2615,it_mring035,RING_OF_RESISTANCE_PLUS3_1
2616,nw_it_mring013,RING_OF_SCHOLARS
2617,x0_it_mring014,RING_OF_SPELL_BATTLE_SHADOWS_OF_UNDRENTIDE
2618,m2q2e_ring4,RING_OF_THE_FIRST_CIRCLE
2619,m2q2e_ring1,RING_OF_THE_FOURTH_CIRCLE
2620,x2_it_mring006,RING_OF_THE_RAM_HORDES_OF_THE_UNDERDARK
2621,nw_hen_gal1rw,RING_OF_THE_ROGUE_PLUS1
2622,nw_hen_gal2rw,RING_OF_THE_ROGUE_PLUS3
2623,nw_hen_gal3rw,RING_OF_THE_ROGUE_PLUS4
2624,m2q2e_ring3,RING_OF_THE_SECOND_CIRCLE
2625,m2q2e_ring2,RING_OF_THE_THIRD_CIRCLE
2626,q1wolfring,RING_OF_THE_WOLF
2627,nw_it_novel001,RING_OF_THE_WOOD_ELVES
2628,x2_it_mring018,RING_OF_UNIVERSAL_ELEMENTAL_IMMUNITY_HOTU
2629,m3q1_yusamring,RING_OF_YUSAM
2630,nw_wbwmln005,RIPPER
2631,x2_wswmdg006,RISKTAKER_HORDES_OF_THE_UNDERDARK
2632,m3q04g_book,RITUAL_BOOK
2633,q2d8robe,ROBE
2634,x2_cus_robe1,ROBES_OF_THE_DARK_MAIDEN_HORDES_OF_THE_UNDERDARK
2635,nw_mcloth017,ROBES_OF_THE_DARK_MOON
2636,nw_mcloth015,ROBES_OF_THE_OLD_ORDER
2637,nw_mcloth018,ROBES_OF_THE_SHINING_HAND_PLUS1
2638,nw_mcloth019,ROBES_OF_THE_SHINING_HAND_PLUS2
2639,nw_mcloth020,ROBES_OF_THE_SHINING_HAND_PLUS3
2640,nw_mcloth021,ROBES_OF_THE_SHINING_HAND_PLUS4
2641,nw_mcloth022,ROBES_OF_THE_SHINING_HAND_PLUS5
2642,x2_mcloth001,ROBES_OF_THE_SHINING_HAND_PLUS6_HORDES_OF_THE_UNDERDARK
2643,x2_mcloth002,ROBES_OF_THE_SHINING_HAND_PLUS7_HORDES_OF_THE_UNDERDARK
2644,nw_mcloth007,ROBE_OF_ACID_RESISTANCE
2645,qx_balph_robe,ROBE_OF_BALPHERON
2646,x0_cloth001,ROBE_OF_BLENDING_SHADOWS_OF_UNDRENTIDE
2647,nw_mcloth008,ROBE_OF_COLD_RESISTANCE
2648,nw_mcloth010,ROBE_OF_ELECTRICAL_RESISTANCE
2649,robeofelem,ROBE_OF_ELEMENTAL_RESISTANCE
2650,x1_mcloth001,ROBE_OF_ENERGY_SHADOWS_OF_UNDRENTIDE
2651,nw_mcloth009,ROBE_OF_FIRE_RESISTANCE
2652,robeofleathers,ROBE_OF_LEATHERS
2653,nw_mcloth006,ROBE_OF_LIGHT
2654,mcloth007,ROBE_OF_LIGHT_1
2655,x0_cloth003,ROBE_OF_SCINTILLATING_COLORS_SHADOWS_OF_UNDRENTIDE
2656,mcloth004,ROBE_OF_THE_DEMON_LORD
2657,linurobe01,ROBE_OF_THE_NIGHT_SKIES
2658,nw_mcloth001,ROBE_OF_VECNA
2659,nw_wmgmrd004,ROD_OF_BEGUILING
2660,q2_rod_blight,ROD_OF_BLIGHT
2661,q2_rod_dawn,ROD_OF_DAWN
2662,q3_rod_fire,ROD_OF_FIRE
2663,nw_wmgmrd006,ROD_OF_FROST
2664,nw_wmgmrd002,ROD_OF_RESURRECTION
2665,x2_rodresurrect,ROD_OF_RESURRECTION_1
2666,nw_wmgmrd005,ROD_OF_REVERSAL
2667,q5rodofruler,ROD_OF_RULER
2668,nw_wmgmrd003,ROD_OF_TERROR
2669,nw_wmgrd002,ROD_OF_THE_GHOST
2670,q1sorcereritem,ROD_OF_THE_MAGI
2671,x2_it_wmgrd001,ROD_OF_THUNDER_AND_LIGHTNING_HORDES_OF_THE_UNDERDARK
2672,x0_wmgmrd007,ROD_OF_WONDER_SHADOWS_OF_UNDRENTIDE
2673,nw_rogue_item,ROGUE_KEY
2674,nw_maarcl034,ROGUE_LINKS
2675,m2_cloth_015,ROGUE_OUTFIT
2676,x2_p_rogue,ROGUE_STONE_HORDES_OF_THE_UNDERDARK
2677,nw_cloth004,ROGUE_TUNIC
2678,q1a2drogankey,ROOM_KEY
2679,rope,ROPE
2680,nw_it_gem006,RUBY
2681,it_gem007,RUBY_1
2682,nw_wbwmxl005,RUBY_CROSSBOW
2683,q1rumgutkey,RUMGUT_KEY
2684,nw_wblmhw009,RUNE_HAMMER_PLUS1
2685,nw_wblmhw010,RUNE_HAMMER_PLUS2
2686,x2_wblmhw005,RUNE_HAMMER_PLUS8_HORDES_OF_THE_UNDERDARK
2687,q2b_rune,RUNE_STONE
2688,q4a_rusty,RUSTED_COPPER_KEY
2689,aarcl012,RUSTED_PLATE
2690,rusticarmor,RUSTIC_ARMOR
2691,rustichelmet,RUSTIC_HELMET
2692,q5a_key_kobold_p,RUSTY_KEY
2693,q6_sabal_armor,SABAL_ARMOR
2694,q6_sabal_flail,SABAL_FLAIL
2695,cloth006,SABINE_TUNIC
2696,q3_sac_blade,SACRIFICIAL_BLADE
2697,m2_cloth_008,SAILOR_OUTFIT
2698,nw_it_msmlmisc05,SAINTSBLOOD_PEARL
2699,x2_it_spdvscr108,SANCTUARY_HORDES_OF_THE_UNDERDARK
2700,nw_it_gem008,SAPPHIRE
2701,sashofsearing,SASH_OF_SEARING
2702,nw_it_mbelt005,SASH_OF_SHIMMERING
2703,nw_it_mmidmisc04,SCABBARD_OF_BLESSING
2704,nw_maarcl059,SCALES_OF_TRUTH_PLUS1
2705,nw_maarcl062,SCALES_OF_TRUTH_PLUS3
2706,x2_helm_008,SCALE_CAP
2707,nw_aarcl003,SCALE_MAIL
2708,nw_maarcl048,SCALE_MAIL_PLUS1
2709,nw_maarcl073,SCALE_MAIL_PLUS2
2710,nw_maarcl085,SCALE_MAIL_PLUS3
2711,x0_maarcl011,SCALE_MAIL_PLUS4_SHADOWS_OF_UNDRENTIDE
2712,x0_maarcl012,SCALE_MAIL_PLUS5_SHADOWS_OF_UNDRENTIDE
2713,x2_maarcl035,SCALE_MAIL_PLUS6_HORDES_OF_THE_UNDERDARK
2714,x2_maarcl036,SCALE_MAIL_PLUS7_HORDES_OF_THE_UNDERDARK
2715,q1fighteritem,SCALE_OF_DISCIPLINE
2716,scarabkey,SCARAB_KEY
2717,nw_it_mneck006,SCARAB_OF_PROTECTION_PLUS1
2718,x2_it_mneck015,SCARAB_OF_PROTECTION_PLUS10_HORDES_OF_THE_UNDERDARK
2719,nw_it_mneck016,SCARAB_OF_PROTECTION_PLUS2
2720,nw_it_mneck017,SCARAB_OF_PROTECTION_PLUS3
2721,nw_it_mneck018,SCARAB_OF_PROTECTION_PLUS4
2722,nw_it_mneck019,SCARAB_OF_PROTECTION_PLUS5
2723,x2_it_mneck011,SCARAB_OF_PROTECTION_PLUS6_HORDES_OF_THE_UNDERDARK
2724,x2_it_mneck012,SCARAB_OF_PROTECTION_PLUS7_HORDES_OF_THE_UNDERDARK
2725,x2_it_mneck013,SCARAB_OF_PROTECTION_PLUS8_HORDES_OF_THE_UNDERDARK
2726,x2_it_mneck014,SCARAB_OF_PROTECTION_PLUS9_HORDES_OF_THE_UNDERDARK
2727,x0_it_mneck003,SCARAB_OF_PROTECTION_SHADOWS_OF_UNDRENTIDE
2728,nw_it_sparscr210,SCARE
2729,scavengerratbone,SCAVENGER_RAT_SKULL
2730,m1s3fetish,SCENTED_FETISH
2731,q1druiditem,SCENTED_FETISH_1
2732,cloth029,SCIBE_TUNIC
2733,nw_wswsc001,SCIMITAR
2734,nw_wswmsc005,SCIMITAR_OF_SPEED
2735,nw_wswmsc002,SCIMITAR_PLUS1
2736,nw_wswmsc010,SCIMITAR_PLUS2
2737,nw_wswmsc011,SCIMITAR_PLUS3
2738,x0_wswmsc001,SCIMITAR_PLUS4_SHADOWS_OF_UNDRENTIDE
2739,x0_wswmsc002,SCIMITAR_PLUS5_SHADOWS_OF_UNDRENTIDE
2740,x2_wswmsc003,SCIMITAR_PLUS6_HORDES_OF_THE_UNDERDARK
2741,x2_wswmsc004,SCIMITAR_PLUS7_HORDES_OF_THE_UNDERDARK
2742,x2_it_sparscr302,SCINTILLATING_SPHERE_HORDES_OF_THE_UNDERDARK
2743,hx_guard_note3,SCRAWLED_NOTE
2744,scripturesofthec,SCRIPTURES_OF_THE_CREATED
2745,nw_wplsc001,SCYTHE
2746,nw_wplmsc002,SCYTHE_PLUS1
2747,nw_wplmsc010,SCYTHE_PLUS2
2748,nw_wplmsc011,SCYTHE_PLUS3
2749,x0_wplmsc001,SCYTHE_PLUS4_SHADOWS_OF_UNDRENTIDE
2750,x0_wplmsc002,SCYTHE_PLUS5_SHADOWS_OF_UNDRENTIDE
2751,x2_wplmsc003,SCYTHE_PLUS6_HORDES_OF_THE_UNDERDARK
2752,x2_wplmsc004,SCYTHE_PLUS7_HORDES_OF_THE_UNDERDARK
2753,m2q2cc_key,SEAL_KEY
2754,m2q2cd_key,SEAL_KEY_1
2755,q4_searinghelmet,SEARING_HELMET
2756,x2_it_spdvscr313,SEARING_LIGHT_HORDES_OF_THE_UNDERDARK
2757,nw_wplmsc008,SEA_REAVER_PLUS1
2758,nw_wplmsc009,SEA_REAVER_PLUS2
2759,x2_wplmsc005,SEA_REAVER_PLUS8_HORDES_OF_THE_UNDERDARK
2760,q2bratseeds,SEEDS
2761,q2aseerrobe1,SEER_ROBE
2762,nw_it_sparscr205,SEE_INVISIBILITY
2763,h2_senseiamulet,SENSEI_AMULET
2764,githzeraistra001,SENSEI_STRAPPING
2765,nw_waxmbt008,SENTINEL_PLUS1
2766,nw_waxmbt009,SENTINEL_PLUS2
2767,x2_waxmbt005,SENTINEL_PLUS8_HORDES_OF_THE_UNDERDARK
2768,x2_sequencer1,SEQUENCER_ROBE_HORDES_OF_THE_UNDERDARK
2769,m2q1itgemsetara,SETARA_GEM
2770,m2q2j7key,SETARA_KEY
2771,winds_01_key,SEVERED_HEAD
2772,2q4f_machkey,SEWER_CONTROL_KEY
2773,nw_it_sparscr609,SHADES
2774,mcloth016,SHADOVAR_ARMOR
2775,wbwmln010,SHADOVAR_LONGBOW_PLUS1
2776,mcloth017,SHADOVAR_ROBES
2777,x2_wswmss006,SHADOWSILK_HORDES_OF_THE_UNDERDARK
2778,nw_it_crewpsp008,SHADOW_CLAW
2779,nw_it_sparscr410,SHADOW_CONJURATION
2780,q3_cloth020,SHADOW_CULTIST_OUTFIT
2781,nw_it_creitemun5,SHADOW_FIEND_PROPERTIES
2782,shadowgem,SHADOW_GEM
2783,q1shadowhelm,SHADOW_HELM
2784,nw_maarcl005,SHADOW_LEGION_ARMOR
2785,mcloth015,SHADOW_ROBES
2786,x2_it_sparscr703,SHADOW_SHIELD_HORDES_OF_THE_UNDERDARK
2787,nw_it_creitemun4,SHADOW_SPECTRE_ALLIP_WRAITH_PROPERTIES
2788,shadowsword,SHADOW_SWORD
2789,giantflesh,SHANK_OF_MEAT
2790,nw_it_sparscr910,SHAPECHANGE
2791,nw_it_creitem018,SHAPECHANGER_PROPERTIES
2792,nw_wspmku006,SHARPSHADOW_BLADE
2793,nw_hen_shapers,SHARWYN_CONTRACT
2794,xp2_sharring,SHARWYN_RING
2795,nw_hen_shasb1,SHARWYN_SHORTBOW
2796,nw_hen_shasb2,SHARWYN_SHORTBOW_PLUS1
2797,nw_hen_shasb3,SHARWYN_SHORTBOW_PLUS2
2798,nw_hen_shasb4,SHARWYN_SHORTBOW_PLUS3
2799,x0_it_mbelt008,SHAR_BELT_OF_PRIESTLY_MIGHT_AND_WARDING_SOU
2800,x0_it_mbelt003,SHAR_BELT_OF_PRIESTLY_MIGHT_SHADOWS_OF_UNDRENTIDE
2801,x2_it_sparscr103,SHELGARN_PERSISTENT_BLADE_HORDES_OF_THE_UNDERDARK
2802,nw_it_creitemco8,SHIELD_GUARDIAN_PROPERTIES
2803,nw_ashmsw010,SHIELD_OF_DAWN
2804,x1_it_spdvscr105,SHIELD_OF_FAITH_SHADOWS_OF_UNDRENTIDE
2805,ashmlw003,SHIELD_OF_LIES
2806,x2_ashmlw005,SHIELD_OF_PRATOR_HORDES_OF_THE_UNDERDARK
2807,nw_ashmto004,SHIELD_OF_THE_DRAGONSLAYER
2808,nw_ashmlw003,SHIELD_OF_THE_HOLY
2809,nw_ashmlw004,SHIELD_OF_THE_SUN
2810,nw_ashmsw011,SHIELD_OF_THE_WATCH
2811,nw_ashmsw006,SHIELD_OF_THE_WISP_HUNTER
2812,x1_it_sparscr103,SHIELD_SHADOWS_OF_UNDRENTIDE
2813,x2_cus_shiftertu,SHIFTER_TUNIC_HORDES_OF_THE_UNDERDARK
2814,nw_wswmsc004,SHIMMERING_BLADE
2815,m1q1a8ward,SHINING_KNIGHT_WARD
2816,nw_wthmsh005,SHINING_LIGHT
2817,nw_wswmgs005,SHINING_LIGHT_OF_LATHANDAR
2818,matron_grtsword,SHINING_LIGHT_OF_LATHANDER
2819,x2_cus_ring,SHIVER_RING_HORDES_OF_THE_UNDERDARK
2820,x0_shockliz_bite,SHOCKER_LIZARD_BITE_SHADOWS_OF_UNDRENTIDE
2821,x0_shockliz_prop,SHOCKER_LIZARD_PROPERTIES_SHADOWS_OF_UNDRENTIDE
2822,x2_it_crewpwhip,SHOCKING_WHIP_HORDES_OF_THE_UNDERDARK
2823,nw_wbwsh001,SHORTBOW
2824,nw_wbwmsh002,SHORTBOW_PLUS1
2825,nw_wbwmsh008,SHORTBOW_PLUS2
2826,nw_wbwmsh009,SHORTBOW_PLUS3
2827,x0_wbwmsh001,SHORTBOW_PLUS4_SHADOWS_OF_UNDRENTIDE
2828,x0_wbwmsh002,SHORTBOW_PLUS5_SHADOWS_OF_UNDRENTIDE
2829,x2_wbwmsh005,SHORTBOW_PLUS6_HORDES_OF_THE_UNDERDARK
2830,x2_wbwmsh006,SHORTBOW_PLUS7_HORDES_OF_THE_UNDERDARK
2831,nw_wswss001,SHORT_SWORD
2832,nw_wswmss003,SHORT_SWORD_OF_QUICKNESS
2833,q6_wswmss008,SHORT_SWORD_OF_QUICKNESS_1
2834,nw_wswmss002,SHORT_SWORD_PLUS1
2835,nw_wswmss009,SHORT_SWORD_PLUS2
2836,nw_wswmss011,SHORT_SWORD_PLUS3
2837,x0_wswmss001,SHORT_SWORD_PLUS4_SHADOWS_OF_UNDRENTIDE
2838,x0_wswmss002,SHORT_SWORD_PLUS5_SHADOWS_OF_UNDRENTIDE
2839,x2_wswmss003,SHORT_SWORD_PLUS6_HORDES_OF_THE_UNDERDARK
2840,x2_wswmss004,SHORT_SWORD_PLUS7_HORDES_OF_THE_UNDERDARK
2841,shroudofkings,SHROUD_OF_KINGS
2842,nw_armhe008,SHUKENJA_HELM
2843,nw_wthsh001,SHURIKEN
2844,nw_wthmsh002,SHURIKEN_PLUS1
2845,nw_wthmsh008,SHURIKEN_PLUS2
2846,nw_wthmsh009,SHURIKEN_PLUS3
2847,matron_shuriken,SHURIKEN_PLUS4
2848,x0_wthmsh001,SHURIKEN_PLUS4_SHADOWS_OF_UNDRENTIDE
2849,x0_wthmsh002,SHURIKEN_PLUS5_SHADOWS_OF_UNDRENTIDE
2850,x2_wthmsh003,SHURIKEN_PLUS6_HORDES_OF_THE_UNDERDARK
2851,x2_wthmsh004,SHURIKEN_PLUS7_HORDES_OF_THE_UNDERDARK
2852,nw_wspsc001,SICKLE
2853,nw_wspmsc005,SICKLE_OF_HOLY_MOURNING
2854,nw_wspmsc002,SICKLE_PLUS1
2855,nw_wspmsc010,SICKLE_PLUS2
2856,nw_wspmsc011,SICKLE_PLUS3
2857,x0_wspmsc001,SICKLE_PLUS4_SHADOWS_OF_UNDRENTIDE
2858,x0_wspmsc002,SICKLE_PLUS5_SHADOWS_OF_UNDRENTIDE
2859,x2_wspmsc003,SICKLE_PLUS6_HORDES_OF_THE_UNDERDARK
2860,x2_wspmsc004,SICKLE_PLUS7_HORDES_OF_THE_UNDERDARK
2861,nw_maarcl063,SILBERBONE_ARMOR_PLUS2
2862,nw_it_spdvscr203,SILENCE
2863,m2q3e_wolfhead,SILVERBACK_HEAD
2864,nw_it_novel006,SILVERMANE_AXE
2865,matron_battleaxe,SILVERMANE_AXE_PLUS2
2866,m1q4silver,SILVERWARE
2867,nw_hen_lin1qt,SILVER_CHALICE_OF_MOONBOW
2868,m2q1silvercharm,SILVER_CHARM
2869,nw_creitemhd2,SILVER_HALF_DRAGON_PROPERTIES
2870,q7acavekey,SILVER_KEY
2871,nw_it_mneck021,SILVER_NECKLACE
2872,nw_it_mring022,SILVER_RING
2873,nw_hen_gri1qt,SILVER_RING_1
2874,nw_it_crewpsp020,SKELETAL_DEVOURER_CLAW
2875,nw_it_creitemuna,SKELETAL_DEVOURER_PROPERTIES
2876,nw_it_msmlmisc13,SKELETON_KNUCKLE
2877,nw_it_creitemun6,SKELETON_MAGE_PRIEST_PROPERTIES
2878,nw_it_creitemune,SKELETON_PROPERTIES
2879,nw_it_creitemun7,SKELETON_WARRIOR_PROPERTIES
2880,nw_it_mmidmisc06,SKIN
2881,x1_maarcl001,SKIN_OF_THE_FOREST_SHADOWS_OF_UNDRENTIDE
2882,x1_it_mcloak001,SKIN_OF_THE_MANTICORE_SHADOWS_OF_UNDRENTIDE
2883,q2bhallofkingkey,SKULL_KEY
2884,2q4_illuskhead,SKULL_WARRIOR_HEAD
2885,it_thnmisc001,SLAADI_BONES
2886,nw_it_msmlmisc10,SLAAD_TONGUE
2887,nw_it_crewpb014,SLAM1D10
2888,nw_it_crewpb001,SLAM1D2
2889,nw_it_crewpb005,SLAM1D6
2890,nw_it_crewpb010,SLAM1D8
2891,nw_it_crewpb017,SLAM2D10
2892,nw_it_crewpb015,SLAM2D6
2893,nw_it_crewpb016,SLAM2D8
2894,nw_it_crewpb019,SLAM3D8
2895,qx_slasher,SLASHER_OF_KOTH
2896,q3a_key_slaves,SLAVE_DEN_KEY
2897,x2_it_spdvscr506,SLAY_LIVING_HORDES_OF_THE_UNDERDARK
2898,nw_it_sparscr108,SLEEP
2899,nw_wblmms004,SLEEPWALKER_KIN
2900,matron_mornstar,SLEEPWALKER_KIN_1
2901,nw_wbwsl001,SLING
2902,nw_wbwmsl004,SLING_OF_ARVOREEN
2903,nw_wbwmsl006,SLING_OF_FORCE
2904,matron_sling,SLING_OF_FORCE_1
2905,nw_wbwmsl003,SLING_OF_SLEEKING
2906,nw_wbwmsl001,SLING_PLUS1
2907,nw_wbwmsl009,SLING_PLUS2
2908,nw_wbwmsl010,SLING_PLUS3
2909,x0_wbwmsl001,SLING_PLUS4_SHADOWS_OF_UNDRENTIDE
2910,x0_wbwmsl002,SLING_PLUS5_SHADOWS_OF_UNDRENTIDE
2911,x2_wbwmsl003,SLING_PLUS6_HORDES_OF_THE_UNDERDARK
2912,x2_wbwmsl004,SLING_PLUS7_HORDES_OF_THE_UNDERDARK
2913,nw_it_sparscr313,SLOW
2914,2q4_aribethbook,SMALL_DIARY
2915,q2cgobkey,SMALL_KEY
2916,q2chobkey,SMALL_RED_KEY
2917,nw_ashsw001,SMALL_SHIELD
2918,nw_ashmsw002,SMALL_SHIELD_PLUS1
2919,nw_ashmsw008,SMALL_SHIELD_PLUS2
2920,nw_ashmsw009,SMALL_SHIELD_PLUS3
2921,x0_ashmsw001,SMALL_SHIELD_PLUS4_SHADOWS_OF_UNDRENTIDE
2922,x0_ashmsw002,SMALL_SHIELD_PLUS5_SHADOWS_OF_UNDRENTIDE
2923,x2_ashmsw003,SMALL_SHIELD_PLUS6_HORDES_OF_THE_UNDERDARK
2924,x2_ashmsw004,SMALL_SHIELD_PLUS7_HORDES_OF_THE_UNDERDARK
2925,hx_abandon_key,SMALL_SILVER_KEY
2926,x2_it_amt_blades,SMALL_STEEL_BLADE
2927,q4a_box_key,SMALL_STONE_KEY
2928,cloth023,SMITH_OUTFIT
2929,2q4_planartoken,SMOOTH_TOKEN
2930,m1q04ismugcoin,SMUGGLERS_COIN
2931,m3q1_a11_lil_sno,SNOW_GLOBE
2932,q4_goldenarmor,SOARING_ARMOR
2933,maarcl022,SODALIS_OUTFIT
2934,q3_clothes2,SODALIS_OUTFIT_1
2935,nw_wblmml008,SOLDIER_MIGHT
2936,nw_cloth019,SOLDIER_TUNIC
2937,m2q06itwilring,SOLOMON_RING
2938,nw_cloth008,SORCERER_ROBE
2939,x2_wswmbs006,SOULDRINKER_HORDES_OF_THE_UNDERDARK
2940,x2_c3_wswmbs006,SOULDRINKER_SIRE_HORDES_OF_THE_UNDERDARK
2941,nw_wswmls003,SOULRAZOR_MINION
2942,nw_wswmls004,SOULRAZOR_MINON
2943,soulgem,SOUL_GEM
2944,nw_it_spdvscr204,SOUND_BURST
